order_id,customer_id,order_date,order_status,sales_channel
O069198,C05267,2025-08-10,Processing,Website
O069199,C10499,2025-11-24,Delivered,Marketplace
O069200,C06551,2025-09-24,Delivered,Website
O069201,C10601,2024-10-12,Delivered,Marketplace
O069202,C13691,2025-11-12,Delivered,Mobile App
O069203,C18590,2025-03-28,Delivered,Website
O069204,C09282,2024-09-29,Delivered,Website
O069205,C13676,2024-11-16,Delivered,Mobile App
O069206,C09732,2025-10-27,Delivered,Mobile App
O069207,C12545,2025-12-31,Shipped,Mobile App
O069208,C00608,2025-12-10,Returned,Website
O069209,C02618,2025-09-24,Delivered,Mobile App
O069210,C19070,2025-03-10,Processing,Mobile App
O069211,C14231,2025-10-11,Delivered,Website
O069212,C12063,2025-06-06,Processing,Mobile App
O069213,C03435,2025-04-03,Delivered,Mobile App
O069214,C08875,2025-06-06,Shipped,Website
O069215,C09064,2025-12-25,Delivered,Website
O069216,C04644,2024-11-12,Delivered,Mobile App
O069217,C08187,2025-10-16,Delivered,Mobile App
O069218,C08924,2025-12-19,Delivered,Website
O069219,C02922,2025-10-02,Delivered,Website
O069220,C12794,2024-10-22,Shipped,Mobile App
O069221,C08317,2024-03-27,Delivered,Mobile App
O069222,C13039,2024-11-14,Delivered,Website
O069223,C06490,2024-04-30,Delivered,Mobile App
O069224,C00620,2024-08-01,Delivered,Marketplace
O069225,C09292,2025-12-15,Delivered,Website
O069226,C19213,2025-08-29,Delivered,Website
O069227,C14387,2025-01-17,Delivered,Mobile App
O069228,C09774,2025-12-29,Delivered,Website
O069229,C10867,2025-12-31,Cancelled,Mobile App
O069230,C06414,2025-10-15,Processing,Website
O069231,C08659,2025-12-29,Shipped,Website
O069232,C08988,2025-04-29,Processing,Mobile App
O069233,C02442,2024-09-07,Delivered,Mobile App
O069234,C03591,2025-12-12,Delivered,Website
O069235,C03901,2025-12-12,Delivered,Mobile App
O069236,C00071,2025-11-28,Shipped,Marketplace
O069237,C08343,2024-10-14,Delivered,Website
O069238,C09285,2025-11-02,Delivered,Website
O069239,C09404,2024-05-07,Delivered,Website
O069240,C08711,2024-07-08,Delivered,Website
O069241,C15919,2025-01-12,Delivered,Marketplace
O069242,C06331,2025-06-13,Delivered,Website
O069243,C05896,2025-08-17,Delivered,Website
O069244,C07275,2025-03-02,Delivered,Mobile App
O069245,C09908,2025-11-16,Delivered,Mobile App
O069246,C19718,2025-07-31,Delivered,Website
O069247,C15493,2025-04-05,Delivered,Website
O069248,C06342,2025-10-08,Delivered,Website
O069249,C18893,2025-11-14,Delivered,Marketplace
O069250,C05908,2025-12-30,Delivered,Website
O069251,C05656,2025-12-25,Delivered,Website
O069252,C05394,2025-05-03,Delivered,Marketplace
O069253,C06408,2025-12-28,Delivered,Website
O069254,C06312,2025-09-29,Delivered,Website
O069255,C02040,2025-10-03,Delivered,Website
O069256,C09853,2025-07-14,Delivered,Mobile App
O069257,C05243,2025-11-13,Delivered,Mobile App
O069258,C00143,2025-09-22,Delivered,Website
O069259,C19120,2024-10-24,Delivered,Mobile App
O069260,C03774,2024-11-11,Delivered,Website
O069261,C10544,2025-01-08,Delivered,Website
O069262,C14417,2025-06-18,Returned,Mobile App
O069263,C16769,2025-12-14,Delivered,Mobile App
O069264,C06986,2025-08-19,Returned,Mobile App
O069265,C11798,2025-07-20,Processing,Mobile App
O069266,C07477,2024-08-20,Delivered,Mobile App
O069267,C08128,2025-12-24,Processing,Mobile App
O069268,C12492,2025-11-03,Delivered,Mobile App
O069269,C10549,2025-12-30,Delivered,Mobile App
O069270,C12768,2025-10-28,Delivered,Website
O069271,C18310,2025-09-28,Delivered,Mobile App
O069272,C12433,2025-07-30,Delivered,Mobile App
O069273,C07310,2025-11-02,Delivered,Website
O069274,C15002,2025-11-27,Delivered,Mobile App
O069275,C09552,2025-08-26,Delivered,Website
O069276,C00880,2025-01-24,Delivered,Website
O069277,C15031,2025-12-26,Delivered,Website
O069278,C14028,2025-01-02,Returned,Marketplace
O069279,C19931,2024-08-30,Delivered,Mobile App
O069280,C17680,2024-10-23,Shipped,Website
O069281,C19582,2025-12-15,Delivered,Marketplace
O069282,C13587,2025-05-07,Delivered,Website
O069283,C15901,2024-08-13,Delivered,Website
O069284,C00354,2025-10-07,Delivered,Mobile App
O069285,C09020,2025-12-05,Returned,Website
O069286,C07544,2025-12-20,Returned,Marketplace
O069287,C00488,2025-10-15,Delivered,Marketplace
O069288,C15820,2025-12-25,Delivered,Mobile App
O069289,C18342,2025-12-01,Processing,Mobile App
O069290,C06067,2025-08-17,Delivered,Mobile App
O069291,C01018,2024-12-28,Processing,Mobile App
O069292,C02964,2025-12-30,Delivered,Mobile App
O069293,C02714,2025-03-29,Delivered,Mobile App
O069294,C06021,2025-02-02,Processing,Website
O069295,C19410,2025-10-28,Cancelled,Marketplace
O069296,C10363,2025-06-09,Delivered,Website
O069297,C05359,2024-11-16,Shipped,Website
O069298,C18843,2024-10-13,Delivered,Marketplace
O069299,C17357,2025-03-29,Delivered,Website
O069300,C10990,2025-09-01,Delivered,Website
O069301,C19298,2025-03-18,Shipped,Website
O069302,C14298,2025-12-22,Delivered,Website
O069303,C05778,2025-09-10,Delivered,Marketplace
O069304,C01583,2025-11-17,Delivered,Marketplace
O069305,C13218,2025-01-08,Delivered,Website
O069306,C00395,2025-12-23,Cancelled,Mobile App
O069307,C14564,2025-12-08,Delivered,Mobile App
O069308,C00769,2025-07-30,Shipped,Marketplace
O069309,C06257,2025-10-29,Shipped,Website
O069310,C14608,2025-10-14,Delivered,Marketplace
O069311,C19002,2025-11-26,Delivered,Website
O069312,C06910,2025-06-20,Delivered,Marketplace
O069313,C17137,2025-12-27,Delivered,Mobile App
O069314,C11414,2025-12-19,Shipped,Website
O069315,C12421,2025-12-24,Delivered,Marketplace
O069316,C07025,2025-12-10,Delivered,Website
O069317,C03053,2025-08-10,Delivered,Website
O069318,C12202,2024-11-27,Returned,Website
O069319,C01895,2025-09-17,Shipped,Mobile App
O069320,C17464,2025-08-08,Shipped,Marketplace
O069321,C07643,2025-07-31,Returned,Marketplace
O069322,C08920,2024-05-04,Delivered,Mobile App
O069323,C14245,2025-12-01,Shipped,Mobile App
O069324,C08461,2025-10-27,Delivered,Website
O069325,C15146,2025-11-15,Delivered,Mobile App
O069326,C17338,2025-11-22,Delivered,Mobile App
O069327,C11261,2025-10-12,Delivered,Mobile App
O069328,C03462,2025-12-28,Processing,Website
O069329,C17070,2025-11-11,Returned,Mobile App
O069330,C05813,2025-01-22,Delivered,Mobile App
O069331,C19047,2025-11-22,Delivered,Mobile App
O069332,C18613,2025-12-18,Delivered,Marketplace
O069333,C19770,2025-09-21,Delivered,Website
O069334,C11915,2025-01-19,Shipped,Website
O069335,C06883,2025-12-05,Delivered,Website
O069336,C04408,2025-06-18,Processing,Mobile App
O069337,C04888,2025-04-01,Processing,Mobile App
O069338,C05764,2025-09-23,Processing,Mobile App
O069339,C06065,2025-10-27,Delivered,Mobile App
O069340,C09258,2025-07-11,Delivered,Website
O069341,C07305,2025-06-03,Delivered,Website
O069342,C05874,2025-10-15,Processing,Mobile App
O069343,C02012,2025-08-03,Returned,Website
O069344,C07633,2025-05-27,Delivered,Marketplace
O069345,C12143,2024-11-27,Delivered,Website
O069346,C04329,2025-12-25,Delivered,Website
O069347,C11029,2025-09-01,Delivered,Website
O069348,C06592,2024-12-15,Delivered,Mobile App
O069349,C05635,2025-07-05,Delivered,Website
O069350,C03947,2025-08-25,Delivered,Mobile App
O069351,C14185,2025-09-21,Shipped,Website
O069352,C07055,2025-10-06,Delivered,Mobile App
O069353,C04709,2025-10-02,Returned,Website
O069354,C05422,2025-10-07,Shipped,Website
O069355,C01652,2025-12-20,Processing,Website
O069356,C17087,2025-10-19,Delivered,Marketplace
O069357,C08086,2024-09-05,Shipped,Website
O069358,C19091,2025-06-28,Shipped,Mobile App
O069359,C07420,2025-11-24,Delivered,Marketplace
O069360,C00945,2025-09-06,Delivered,Mobile App
O069361,C04655,2025-01-11,Delivered,Website
O069362,C01331,2025-11-12,Delivered,Mobile App
O069363,C02625,2025-01-20,Shipped,Marketplace
O069364,C07831,2025-12-02,Delivered,Mobile App
O069365,C16991,2024-10-14,Delivered,Mobile App
O069366,C02767,2025-09-01,Delivered,Website
O069367,C18407,2025-10-31,Shipped,Website
O069368,C17874,2025-01-02,Processing,Website
O069369,C02984,2025-04-20,Delivered,Website
O069370,C08362,2025-06-12,Delivered,Marketplace
O069371,C02759,2025-03-09,Delivered,Website
O069372,C19569,2025-05-13,Delivered,Website
O069373,C15182,2025-11-02,Delivered,Marketplace
O069374,C14769,2025-11-16,Delivered,Mobile App
O069375,C16618,2025-09-30,Returned,Mobile App
O069376,C07465,2025-07-18,Shipped,Website
O069377,C07137,2024-08-04,Delivered,Mobile App
O069378,C09064,2025-12-28,Delivered,Website
O069379,C15285,2025-09-22,Delivered,Mobile App
O069380,C09517,2025-04-06,Delivered,Website
O069381,C03761,2025-11-30,Cancelled,Mobile App
O069382,C12012,2025-08-24,Delivered,Marketplace
O069383,C01153,2025-12-20,Processing,Marketplace
O069384,C06436,2025-12-22,Delivered,Mobile App
O069385,C17514,2025-10-27,Delivered,Mobile App
O069386,C17034,2025-12-18,Delivered,Website
O069387,C16257,2025-12-27,Delivered,Mobile App
O069388,C00739,2025-07-10,Delivered,Marketplace
O069389,C10096,2024-09-15,Delivered,Marketplace
O069390,C18259,2025-12-09,Delivered,Website
O069391,C08262,2025-10-19,Delivered,Mobile App
O069392,C10861,2025-12-31,Delivered,Website
O069393,C12937,2025-11-18,Processing,Mobile App
O069394,C18739,2025-07-25,Delivered,Mobile App
O069395,C08959,2024-12-06,Cancelled,Mobile App
O069396,C13375,2025-10-17,Shipped,Website
O069397,C07433,2025-12-11,Cancelled,Website
O069398,C19289,2025-04-29,Delivered,Website
O069399,C01676,2025-10-28,Delivered,Marketplace
O069400,C07558,2025-03-30,Shipped,Marketplace
O069401,C04717,2025-11-29,Processing,Mobile App
O069402,C00168,2025-12-23,Delivered,Mobile App
O069403,C15711,2025-12-13,Shipped,Website
O069404,C08782,2025-12-31,Delivered,Marketplace
O069405,C13738,2025-12-15,Delivered,Website
O069406,C07483,2024-10-10,Delivered,Marketplace
O069407,C06813,2024-09-07,Delivered,Website
O069408,C19821,2025-12-23,Delivered,Website
O069409,C08889,2025-11-23,Delivered,Mobile App
O069410,C16802,2024-03-18,Delivered,Marketplace
O069411,C13920,2025-07-11,Shipped,Mobile App
O069412,C12877,2024-08-28,Delivered,Mobile App
O069413,C17780,2025-12-17,Delivered,Website
O069414,C13963,2025-10-17,Delivered,Marketplace
O069415,C16693,2025-09-22,Delivered,Website
O069416,C13539,2024-12-02,Processing,Mobile App
O069417,C03646,2025-10-18,Shipped,Mobile App
O069418,C01813,2025-11-16,Delivered,Mobile App
O069419,C11316,2025-09-05,Delivered,Mobile App
O069420,C00829,2025-04-06,Delivered,Mobile App
O069421,C11914,2025-09-14,Delivered,Mobile App
O069422,C02844,2024-07-31,Delivered,Marketplace
O069423,C12869,2025-09-24,Delivered,Marketplace
O069424,C09692,2025-10-16,Delivered,Website
O069425,C05746,2025-11-05,Delivered,Mobile App
O069426,C13555,2025-07-12,Processing,Marketplace
O069427,C18392,2025-07-27,Delivered,Mobile App
O069428,C08224,2025-11-30,Delivered,Website
O069429,C17049,2025-03-11,Delivered,Mobile App
O069430,C11838,2025-12-13,Processing,Website
O069431,C15564,2025-07-21,Shipped,Website
O069432,C01381,2025-02-04,Shipped,Website
O069433,C15922,2025-12-06,Shipped,Marketplace
O069434,C01110,2025-12-11,Delivered,Website
O069435,C06116,2025-11-13,Delivered,Website
O069436,C02740,2025-08-23,Delivered,Website
O069437,C18084,2025-09-13,Delivered,Mobile App
O069438,C18612,2025-11-20,Delivered,Website
O069439,C14766,2025-04-24,Delivered,Website
O069440,C07335,2025-08-03,Delivered,Marketplace
O069441,C00478,2025-04-14,Delivered,Website
O069442,C11664,2025-06-08,Processing,Mobile App
O069443,C13535,2025-02-20,Delivered,Website
O069444,C16825,2025-01-03,Delivered,Mobile App
O069445,C01281,2025-06-10,Delivered,Mobile App
O069446,C16672,2025-04-15,Delivered,Website
O069447,C09069,2025-08-13,Processing,Mobile App
O069448,C02587,2025-12-18,Delivered,Mobile App
O069449,C15371,2025-08-22,Cancelled,Mobile App
O069450,C07438,2025-11-18,Returned,Website
O069451,C18904,2025-11-18,Shipped,Website
O069452,C00570,2024-07-11,Returned,Mobile App
O069453,C17157,2025-12-22,Delivered,Marketplace
O069454,C10077,2025-03-17,Delivered,Mobile App
O069455,C08878,2025-10-12,Delivered,Website
O069456,C06533,2025-11-03,Shipped,Website
O069457,C18878,2025-06-05,Delivered,Marketplace
O069458,C15969,2024-09-26,Delivered,Website
O069459,C01292,2024-12-25,Delivered,Website
O069460,C09438,2024-10-17,Delivered,Website
O069461,C18598,2025-07-05,Delivered,Website
O069462,C11298,2025-05-25,Delivered,Website
O069463,C05267,2025-11-05,Processing,Website
O069464,C03652,2025-10-29,Delivered,Mobile App
O069465,C07748,2024-12-19,Delivered,Marketplace
O069466,C14930,2025-12-01,Delivered,Mobile App
O069467,C00541,2025-11-25,Delivered,Mobile App
O069468,C11425,2025-08-29,Delivered,Website
O069469,C01190,2025-01-29,Delivered,Mobile App
O069470,C15691,2025-06-12,Delivered,Mobile App
O069471,C17812,2025-10-10,Delivered,Website
O069472,C03616,2024-05-07,Delivered,Website
O069473,C02959,2025-05-29,Delivered,Mobile App
O069474,C03776,2025-05-13,Delivered,Marketplace
O069475,C05217,2025-07-18,Delivered,Website
O069476,C06205,2025-08-02,Delivered,Marketplace
O069477,C03904,2025-08-28,Shipped,Website
O069478,C04406,2025-04-23,Delivered,Website
O069479,C07848,2025-06-19,Delivered,Marketplace
O069480,C04520,2025-05-26,Delivered,Mobile App
O069481,C12171,2025-11-04,Delivered,Website
O069482,C03234,2024-10-16,Processing,Mobile App
O069483,C17690,2024-12-12,Delivered,Mobile App
O069484,C05724,2025-09-01,Returned,Website
O069485,C06994,2024-12-20,Cancelled,Mobile App
O069486,C16767,2025-05-01,Shipped,Mobile App
O069487,C10714,2025-01-26,Delivered,Marketplace
O069488,C16083,2025-07-10,Delivered,Website
O069489,C11205,2025-02-09,Delivered,Mobile App
O069490,C11901,2025-12-29,Returned,Mobile App
O069491,C00087,2024-05-24,Delivered,Marketplace
O069492,C04592,2025-01-03,Delivered,Website
O069493,C02308,2024-10-24,Processing,Website
O069494,C11421,2025-08-13,Delivered,Website
O069495,C17777,2025-10-27,Delivered,Mobile App
O069496,C18245,2025-06-29,Shipped,Website
O069497,C13032,2025-05-30,Delivered,Website
O069498,C18788,2025-12-13,Delivered,Mobile App
O069499,C13537,2025-12-30,Delivered,Website
O069500,C09486,2025-11-01,Delivered,Marketplace
O069501,C14153,2025-11-25,Delivered,Website
O069502,C15818,2025-12-13,Shipped,Website
O069503,C12811,2025-12-09,Delivered,Mobile App
O069504,C02009,2025-12-30,Delivered,Marketplace
O069505,C14329,2025-10-03,Delivered,Website
O069506,C18003,2025-07-12,Delivered,Website
O069507,C18013,2025-10-12,Delivered,Mobile App
O069508,C15333,2025-12-24,Cancelled,Mobile App
O069509,C02881,2025-09-29,Shipped,Website
O069510,C06920,2025-08-22,Delivered,Website
O069511,C06858,2024-04-05,Delivered,Website
O069512,C11397,2025-12-17,Delivered,Website
O069513,C09930,2025-12-03,Delivered,Marketplace
O069514,C08031,2025-07-02,Shipped,Website
O069515,C01996,2025-12-09,Returned,Marketplace
O069516,C15554,2025-10-26,Processing,Website
O069517,C00847,2025-10-25,Delivered,Mobile App
O069518,C18130,2025-09-07,Delivered,Marketplace
O069519,C00746,2025-04-30,Delivered,Marketplace
O069520,C15974,2024-07-04,Delivered,Mobile App
O069521,C13941,2025-07-08,Delivered,Mobile App
O069522,C12448,2025-12-09,Delivered,Website
O069523,C11906,2025-03-09,Delivered,Website
O069524,C09671,2025-12-23,Processing,Website
O069525,C02849,2025-09-28,Delivered,Website
O069526,C13898,2024-08-29,Delivered,Website
O069527,C19986,2024-03-12,Delivered,Marketplace
O069528,C16043,2025-12-13,Delivered,Website
O069529,C02538,2025-07-25,Delivered,Website
O069530,C00897,2025-10-19,Delivered,Mobile App
O069531,C02554,2025-09-20,Delivered,Website
O069532,C18683,2025-07-21,Delivered,Mobile App
O069533,C05512,2025-01-14,Delivered,Mobile App
O069534,C05409,2025-05-02,Delivered,Marketplace
O069535,C08408,2025-07-15,Delivered,Mobile App
O069536,C00494,2024-11-05,Delivered,Marketplace
O069537,C14936,2025-05-19,Delivered,Website
O069538,C04996,2025-02-12,Delivered,Website
O069539,C15629,2025-04-20,Delivered,Website
O069540,C16946,2024-10-14,Delivered,Website
O069541,C08944,2025-12-02,Delivered,Mobile App
O069542,C03379,2025-02-14,Shipped,Mobile App
O069543,C07482,2025-08-18,Delivered,Marketplace
O069544,C11150,2025-05-14,Delivered,Mobile App
O069545,C04095,2025-12-30,Cancelled,Website
O069546,C16533,2025-04-02,Cancelled,Mobile App
O069547,C02514,2025-12-03,Delivered,Website
O069548,C05339,2025-12-06,Delivered,Website
O069549,C02022,2025-11-04,Shipped,Website
O069550,C18180,2025-10-09,Delivered,Mobile App
O069551,C16755,2025-12-06,Delivered,Website
O069552,C03315,2025-07-31,Delivered,Mobile App
O069553,C00497,2025-09-07,Shipped,Website
O069554,C08191,2025-08-02,Delivered,Website
O069555,C07282,2024-06-15,Delivered,Mobile App
O069556,C11494,2025-06-19,Delivered,Mobile App
O069557,C16056,2025-07-07,Delivered,Mobile App
O069558,C06506,2025-09-11,Cancelled,Marketplace
O069559,C06189,2025-09-01,Delivered,Mobile App
O069560,C08377,2024-02-15,Delivered,Mobile App
O069561,C16777,2024-11-25,Processing,Mobile App
O069562,C12255,2025-01-15,Delivered,Website
O069563,C01805,2025-12-18,Returned,Website
O069564,C02291,2025-05-14,Cancelled,Website
O069565,C04646,2025-12-27,Delivered,Website
O069566,C15550,2025-02-19,Delivered,Marketplace
O069567,C02590,2025-10-14,Delivered,Marketplace
O069568,C01969,2025-12-05,Delivered,Mobile App
O069569,C01396,2025-07-27,Delivered,Mobile App
O069570,C04419,2025-01-05,Processing,Website
O069571,C02748,2024-07-11,Delivered,Website
O069572,C00120,2025-10-09,Delivered,Mobile App
O069573,C19480,2025-10-30,Delivered,Website
O069574,C07404,2025-11-25,Delivered,Mobile App
O069575,C12998,2025-09-17,Delivered,Mobile App
O069576,C05611,2025-10-15,Returned,Mobile App
O069577,C10426,2024-11-18,Delivered,Website
O069578,C13794,2025-03-15,Delivered,Mobile App
O069579,C17862,2025-08-20,Delivered,Mobile App
O069580,C14790,2025-12-29,Cancelled,Mobile App
O069581,C15227,2025-07-23,Cancelled,Website
O069582,C00614,2025-08-24,Delivered,Mobile App
O069583,C03197,2025-04-08,Cancelled,Mobile App
O069584,C15910,2024-07-31,Delivered,Website
O069585,C09591,2025-12-26,Delivered,Mobile App
O069586,C10073,2025-09-17,Delivered,Website
O069587,C12714,2025-11-15,Delivered,Marketplace
O069588,C01852,2025-02-14,Cancelled,Mobile App
O069589,C03762,2025-01-09,Delivered,Website
O069590,C05969,2025-09-17,Delivered,Website
O069591,C04345,2025-05-02,Delivered,Website
O069592,C13228,2025-08-07,Processing,Website
O069593,C04363,2025-09-19,Delivered,Mobile App
O069594,C19862,2025-07-26,Cancelled,Marketplace
O069595,C07134,2025-02-15,Returned,Mobile App
O069596,C11300,2025-11-10,Delivered,Marketplace
O069597,C03044,2025-05-13,Cancelled,Marketplace
O069598,C12994,2025-10-19,Delivered,Marketplace
O069599,C10483,2025-11-07,Delivered,Website
O069600,C19024,2025-08-02,Processing,Website
O069601,C00997,2024-05-12,Shipped,Marketplace
O069602,C05144,2025-12-07,Delivered,Mobile App
O069603,C09436,2025-04-29,Delivered,Website
O069604,C07960,2025-09-09,Returned,Mobile App
O069605,C12151,2025-06-22,Shipped,Website
O069606,C11600,2025-01-08,Returned,Website
O069607,C19967,2025-02-17,Delivered,Mobile App
O069608,C16962,2025-11-04,Delivered,Mobile App
O069609,C10272,2025-04-19,Delivered,Website
O069610,C15206,2025-09-12,Delivered,Mobile App
O069611,C08173,2025-07-14,Delivered,Website
O069612,C12106,2025-08-04,Delivered,Marketplace
O069613,C02333,2025-11-04,Delivered,Website
O069614,C04358,2025-06-12,Delivered,Mobile App
O069615,C12763,2024-07-21,Delivered,Website
O069616,C14366,2025-12-25,Delivered,Marketplace
O069617,C06216,2025-11-19,Delivered,Mobile App
O069618,C15868,2024-07-24,Delivered,Mobile App
O069619,C08870,2025-10-01,Processing,Website
O069620,C01045,2025-11-24,Delivered,Mobile App
O069621,C03680,2025-09-19,Delivered,Website
O069622,C11340,2024-01-31,Processing,Mobile App
O069623,C16216,2025-08-03,Delivered,Marketplace
O069624,C04302,2024-04-25,Delivered,Mobile App
O069625,C17214,2025-11-23,Delivered,Website
O069626,C15199,2025-03-26,Delivered,Website
O069627,C00945,2024-09-11,Delivered,Website
O069628,C03404,2025-11-15,Delivered,Website
O069629,C14906,2025-06-18,Delivered,Website
O069630,C05496,2024-11-30,Delivered,Website
O069631,C11222,2025-07-01,Cancelled,Mobile App
O069632,C09658,2025-05-06,Delivered,Website
O069633,C09630,2025-07-16,Delivered,Website
O069634,C17895,2025-10-08,Processing,Marketplace
O069635,C03275,2025-12-14,Shipped,Mobile App
O069636,C16828,2025-06-10,Delivered,Website
O069637,C04569,2025-07-23,Delivered,Mobile App
O069638,C16690,2025-09-03,Shipped,Marketplace
O069639,C03757,2025-05-01,Shipped,Mobile App
O069640,C16352,2025-10-12,Delivered,Mobile App
O069641,C15094,2025-07-12,Delivered,Marketplace
O069642,C04013,2024-10-26,Delivered,Website
O069643,C18919,2025-10-12,Delivered,Mobile App
O069644,C18999,2025-06-17,Shipped,Mobile App
O069645,C12357,2025-12-13,Delivered,Website
O069646,C15155,2025-10-14,Delivered,Website
O069647,C10638,2025-12-19,Delivered,Website
O069648,C01972,2025-03-06,Delivered,Mobile App
O069649,C13716,2025-10-16,Delivered,Marketplace
O069650,C15168,2025-10-24,Delivered,Mobile App
O069651,C12198,2025-03-02,Delivered,Mobile App
O069652,C14448,2025-06-12,Delivered,Mobile App
O069653,C07040,2025-02-16,Shipped,Marketplace
O069654,C00706,2025-12-28,Delivered,Website
O069655,C08530,2025-05-31,Delivered,Website
O069656,C18562,2025-05-27,Delivered,Mobile App
O069657,C02826,2024-05-15,Shipped,Mobile App
O069658,C06579,2025-11-08,Delivered,Website
O069659,C16472,2024-09-22,Delivered,Website
O069660,C03555,2025-08-03,Delivered,Mobile App
O069661,C07764,2025-06-03,Delivered,Website
O069662,C14237,2025-11-08,Delivered,Website
O069663,C16763,2025-06-26,Delivered,Mobile App
O069664,C12929,2024-10-25,Delivered,Website
O069665,C05278,2025-12-11,Delivered,Marketplace
O069666,C01186,2025-11-25,Delivered,Website
O069667,C08360,2025-12-19,Delivered,Website
O069668,C02842,2024-10-02,Delivered,Marketplace
O069669,C02927,2025-11-04,Delivered,Website
O069670,C04981,2025-12-08,Delivered,Website
O069671,C07043,2024-09-30,Delivered,Website
O069672,C01655,2025-05-09,Processing,Website
O069673,C03628,2025-12-25,Cancelled,Mobile App
O069674,C09014,2025-05-31,Delivered,Mobile App
O069675,C12845,2025-11-27,Delivered,Mobile App
O069676,C02757,2025-11-19,Shipped,Marketplace
O069677,C12297,2025-01-24,Delivered,Marketplace
O069678,C07939,2025-03-17,Shipped,Mobile App
O069679,C12822,2025-06-12,Delivered,Marketplace
O069680,C02047,2024-10-02,Processing,Website
O069681,C00895,2025-09-01,Delivered,Mobile App
O069682,C16182,2025-07-04,Delivered,Website
O069683,C19115,2024-03-04,Returned,Website
O069684,C03873,2025-11-28,Delivered,Mobile App
O069685,C03841,2025-03-12,Processing,Marketplace
O069686,C13248,2025-08-30,Processing,Website
O069687,C12863,2025-05-09,Shipped,Mobile App
O069688,C00211,2025-03-28,Delivered,Website
O069689,C03872,2025-11-06,Delivered,Website
O069690,C17740,2024-11-03,Delivered,Mobile App
O069691,C15312,2025-11-30,Processing,Marketplace
O069692,C04973,2025-06-13,Delivered,Mobile App
O069693,C01447,2025-11-21,Cancelled,Mobile App
O069694,C02506,2025-07-15,Delivered,Mobile App
O069695,C12483,2025-06-12,Delivered,Website
O069696,C10987,2025-09-24,Cancelled,Mobile App
O069697,C09342,2025-02-01,Delivered,Mobile App
O069698,C06067,2025-12-25,Cancelled,Mobile App
O069699,C11617,2025-12-27,Delivered,Marketplace
O069700,C19392,2025-05-06,Delivered,Website
O069701,C08746,2025-06-20,Processing,Mobile App
O069702,C03968,2024-11-04,Shipped,Mobile App
O069703,C11594,2025-11-19,Cancelled,Mobile App
O069704,C11147,2025-10-25,Delivered,Website
O069705,C13794,2025-04-01,Shipped,Marketplace
O069706,C08430,2025-08-14,Processing,Marketplace
O069707,C01714,2025-07-12,Delivered,Website
O069708,C06301,2024-07-13,Delivered,Mobile App
O069709,C00949,2025-04-04,Delivered,Marketplace
O069710,C13251,2025-10-13,Delivered,Website
O069711,C19920,2025-11-03,Returned,Mobile App
O069712,C07367,2025-11-28,Delivered,Website
O069713,C17323,2024-04-03,Delivered,Website
O069714,C10996,2025-11-01,Delivered,Mobile App
O069715,C00257,2025-12-28,Delivered,Mobile App
O069716,C09913,2025-10-14,Delivered,Website
O069717,C18345,2025-12-24,Delivered,Mobile App
O069718,C17391,2025-12-30,Processing,Website
O069719,C10717,2024-10-08,Delivered,Website
O069720,C17309,2025-01-18,Delivered,Mobile App
O069721,C00824,2024-05-16,Delivered,Mobile App
O069722,C09818,2025-08-18,Processing,Marketplace
O069723,C08479,2025-12-03,Delivered,Website
O069724,C13494,2025-05-20,Delivered,Marketplace
O069725,C07524,2025-07-08,Delivered,Marketplace
O069726,C16995,2025-09-10,Delivered,Mobile App
O069727,C15532,2025-09-23,Delivered,Website
O069728,C13768,2025-12-26,Delivered,Website
O069729,C17415,2025-08-26,Delivered,Mobile App
O069730,C14722,2025-10-22,Delivered,Website
O069731,C15224,2025-12-17,Shipped,Website
O069732,C16892,2025-02-26,Delivered,Mobile App
O069733,C04363,2025-05-09,Delivered,Website
O069734,C04663,2025-03-28,Processing,Website
O069735,C04188,2025-12-10,Delivered,Mobile App
O069736,C06717,2025-08-31,Delivered,Mobile App
O069737,C01736,2024-02-21,Delivered,Mobile App
O069738,C14384,2025-03-15,Delivered,Website
O069739,C13331,2025-10-13,Delivered,Mobile App
O069740,C19864,2025-03-01,Delivered,Website
O069741,C06950,2025-11-06,Delivered,Marketplace
O069742,C12524,2025-07-23,Delivered,Website
O069743,C13252,2025-11-10,Processing,Marketplace
O069744,C05026,2025-11-20,Delivered,Website
O069745,C00937,2025-12-05,Delivered,Website
O069746,C11957,2025-03-24,Shipped,Website
O069747,C06763,2025-10-11,Delivered,Website
O069748,C11320,2024-08-30,Processing,Marketplace
O069749,C14859,2025-12-18,Delivered,Website
O069750,C06329,2025-08-14,Processing,Mobile App
O069751,C09043,2025-03-31,Delivered,Marketplace
O069752,C12190,2024-11-11,Shipped,Website
O069753,C03705,2024-12-02,Delivered,Mobile App
O069754,C17610,2025-02-15,Shipped,Marketplace
O069755,C05991,2025-12-19,Delivered,Mobile App
O069756,C11323,2025-10-10,Processing,Website
O069757,C07903,2025-09-26,Delivered,Mobile App
O069758,C04611,2025-12-02,Delivered,Mobile App
O069759,C17108,2025-09-11,Returned,Website
O069760,C04818,2025-11-14,Delivered,Mobile App
O069761,C12288,2025-08-07,Delivered,Website
O069762,C02048,2025-05-06,Delivered,Mobile App
O069763,C11063,2025-11-06,Processing,Website
O069764,C07956,2025-02-11,Shipped,Website
O069765,C12943,2025-05-04,Delivered,Marketplace
