customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment
C16303,47,5,147859.0,3,3,1,7,Potential Customers
C02175,27,4,147857.0,4,2,1,7,Potential Customers
C18640,6,5,147834.0,5,3,1,9,Potential Customers
C04607,18,2,147821.0,4,1,1,6,At Risk
C00500,120,5,147721.5,2,3,1,6,At Risk
C18019,16,8,147685.0,5,4,1,10,Loyal Customers
C00124,28,4,147654.5,4,2,1,7,Potential Customers
C03414,301,2,147650.0,1,1,1,3,Lost Customers
C03267,3,5,147642.5,5,3,1,9,Potential Customers
C01719,77,2,147631.5,3,1,1,5,At Risk
C04586,69,4,147592.5,3,2,1,6,At Risk
C10100,37,5,147583.5,4,3,1,8,Potential Customers
C11612,31,4,147575.0,4,2,1,7,Potential Customers
C00433,20,4,147549.5,4,2,1,7,Potential Customers
C19991,100,4,147519.0,2,2,1,5,At Risk
C16586,81,4,147454.5,2,2,1,5,At Risk
C14933,99,3,147450.5,2,1,1,4,At Risk
C14180,34,6,147431.5,4,3,1,8,Potential Customers
C09582,54,3,147395.5,3,1,1,5,At Risk
C12631,20,4,147391.0,4,2,1,7,Potential Customers
C03002,63,7,147366.5,3,4,1,8,Potential Customers
C00154,22,3,147354.0,4,1,1,6,At Risk
C04469,36,3,147351.5,4,1,1,6,At Risk
C06292,160,5,147334.0,2,3,1,6,At Risk
C03873,34,5,147333.5,4,3,1,8,Potential Customers
C01462,198,4,147333.0,1,2,1,4,At Risk
C03905,72,5,147326.0,3,3,1,7,Potential Customers
C12963,83,6,147285.0,2,3,1,6,At Risk
C02993,18,7,147279.5,4,4,1,9,Potential Customers
C17704,2,3,147254.5,5,1,1,7,Potential Customers
C09729,236,4,147244.5,1,2,1,4,At Risk
C12612,30,4,147232.5,4,2,1,7,Potential Customers
C01956,2,5,147186.0,5,3,1,9,Potential Customers
C01883,43,4,147179.5,3,2,1,6,At Risk
C08732,38,3,147158.0,4,1,1,6,At Risk
C08318,69,4,147134.5,3,2,1,6,At Risk
C01905,24,3,147122.5,4,1,1,6,At Risk
C05756,129,4,147095.5,2,2,1,5,At Risk
C00620,177,5,147084.5,2,3,1,6,At Risk
C15346,236,4,147084.0,1,2,1,4,At Risk
C01902,175,3,147038.5,2,1,1,4,At Risk
C16396,172,4,147026.5,2,2,1,5,At Risk
C08726,16,7,147024.5,5,4,1,10,Loyal Customers
C13948,8,5,146993.5,5,3,1,9,Potential Customers
C05220,37,8,146970.5,4,4,1,9,Potential Customers
C01633,49,5,146957.5,3,3,1,7,Potential Customers
C18450,69,5,146954.0,3,3,1,7,Potential Customers
C06134,1,6,146918.0,5,3,1,9,Potential Customers
C15897,41,3,146864.0,3,1,1,5,At Risk
C18802,107,4,146854.5,2,2,1,5,At Risk
C16670,25,6,146827.5,4,3,1,8,Potential Customers
C16040,4,5,146800.5,5,3,1,9,Potential Customers
C00952,6,2,146785.0,5,1,1,7,Potential Customers
C15924,5,4,146777.5,5,2,1,8,Potential Customers
C16990,30,3,146771.0,4,1,1,6,At Risk
C18299,2,5,146771.0,5,3,1,9,Potential Customers
C07036,66,5,146763.0,3,3,1,7,Potential Customers
C00175,57,3,146726.0,3,1,1,5,At Risk
C03723,219,3,146705.5,1,1,1,3,Lost Customers
C19363,21,4,146690.5,4,2,1,7,Potential Customers
C10584,36,5,146689.0,4,3,1,8,Potential Customers
C00716,19,4,146685.0,4,2,1,7,Potential Customers
C08497,41,5,146661.5,3,3,1,7,Potential Customers
C00008,47,4,146639.5,3,2,1,6,At Risk
C03744,130,5,146638.0,2,3,1,6,At Risk
C10619,69,2,146623.5,3,1,1,5,At Risk
C03244,100,5,146623.0,2,3,1,6,At Risk
C04816,108,4,146610.5,2,2,1,5,At Risk
C12927,236,3,146592.5,1,1,1,3,Lost Customers
C06413,57,7,146587.5,3,4,1,8,Potential Customers
C07948,21,4,146509.5,4,2,1,7,Potential Customers
C11115,61,3,146490.0,3,1,1,5,At Risk
C11278,14,8,146474.0,5,4,1,10,Loyal Customers
C18264,69,3,146463.0,3,1,1,5,At Risk
C11735,26,4,146443.0,4,2,1,7,Potential Customers
C11264,16,7,146438.0,5,4,1,10,Loyal Customers
C00846,14,6,146422.5,5,3,1,9,Potential Customers
C15203,40,3,146420.0,3,1,1,5,At Risk
C04401,168,3,146419.5,2,1,1,4,At Risk
C11590,93,1,146396.0,2,1,1,4,At Risk
C08838,23,4,146360.0,4,2,1,7,Potential Customers
C16457,8,5,146338.5,5,3,1,9,Potential Customers
C08718,199,3,146331.5,1,1,1,3,Lost Customers
C02937,10,6,146311.5,5,3,1,9,Potential Customers
C19686,8,3,146295.5,5,1,1,7,Potential Customers
C13524,130,8,146293.5,2,4,1,7,Potential Customers
C09083,212,4,146254.5,1,2,1,4,At Risk
C12833,106,3,146247.5,2,1,1,4,At Risk
C15044,240,4,146231.5,1,2,1,4,At Risk
C00625,110,4,146169.0,2,2,1,5,At Risk
C14182,1,2,146156.0,5,1,1,7,Potential Customers
C02867,1,4,146133.5,5,2,1,8,Potential Customers
C05119,105,4,146063.5,2,2,1,5,At Risk
C08448,48,5,146058.0,3,3,1,7,Potential Customers
C07776,23,4,146038.5,4,2,1,7,Potential Customers
C03764,156,6,145971.5,2,3,1,6,At Risk
C14578,41,5,145955.0,3,3,1,7,Potential Customers
C06252,10,2,145945.5,5,1,1,7,Potential Customers
C09975,245,3,145940.0,1,1,1,3,Lost Customers
C03621,164,3,145917.0,2,1,1,4,At Risk
C17582,18,5,145898.5,4,3,1,8,Potential Customers
C11219,118,4,145897.0,2,2,1,5,At Risk
C18847,14,2,145862.0,5,1,1,7,Potential Customers
C07243,43,4,145861.5,3,2,1,6,At Risk
C00107,146,6,145816.5,2,3,1,6,At Risk
C16701,12,3,145800.5,5,1,1,7,Potential Customers
C17436,19,3,145784.5,4,1,1,6,At Risk
C14882,44,7,145769.0,3,4,1,8,Potential Customers
C14881,75,4,145706.0,3,2,1,6,At Risk
C06830,123,3,145700.0,2,1,1,4,At Risk
C14453,46,6,145670.5,3,3,1,7,Potential Customers
C18025,48,5,145602.5,3,3,1,7,Potential Customers
C15993,86,3,145592.0,2,1,1,4,At Risk
C03176,1,4,145571.0,5,2,1,8,Potential Customers
C06992,30,6,145562.5,4,3,1,8,Potential Customers
C19169,269,2,145544.0,1,1,1,3,Lost Customers
C08858,5,6,145539.5,5,3,1,9,Potential Customers
C14465,75,3,145530.0,3,1,1,5,At Risk
C05098,37,3,145516.0,4,1,1,6,At Risk
C07935,27,6,145499.5,4,3,1,8,Potential Customers
C05523,46,5,145464.0,3,3,1,7,Potential Customers
C06360,44,2,145440.5,3,1,1,5,At Risk
C15345,21,6,145426.5,4,3,1,8,Potential Customers
C17567,7,4,145410.0,5,2,1,8,Potential Customers
C03245,81,5,145405.5,2,3,1,6,At Risk
C09067,9,3,145382.0,5,1,1,7,Potential Customers
C12567,53,3,145382.0,3,1,1,5,At Risk
C05344,4,7,145378.5,5,4,1,10,Loyal Customers
C17298,64,4,145378.0,3,2,1,6,At Risk
C12068,210,3,145369.5,1,1,1,3,Lost Customers
C17316,6,4,145357.0,5,2,1,8,Potential Customers
C13995,95,5,145323.5,2,3,1,6,At Risk
C14374,122,3,145319.0,2,1,1,4,At Risk
C06760,79,5,145313.0,3,3,1,7,Potential Customers
C14621,32,5,145307.5,4,3,1,8,Potential Customers
C09578,50,6,145306.5,3,3,1,7,Potential Customers
C18427,9,4,145252.0,5,2,1,8,Potential Customers
C05429,8,6,145222.5,5,3,1,9,Potential Customers
C09752,55,8,145216.0,3,4,1,8,Potential Customers
C04598,472,3,145215.5,1,1,1,3,Lost Customers
C05450,45,6,145209.5,3,3,1,7,Potential Customers
C17788,102,4,145190.5,2,2,1,5,At Risk
C04879,115,3,145170.0,2,1,1,4,At Risk
C17012,186,3,145161.0,1,1,1,3,Lost Customers
C05379,20,5,145143.5,4,3,1,8,Potential Customers
C12802,40,3,145008.5,3,1,1,5,At Risk
C03159,110,3,144992.5,2,1,1,4,At Risk
C01914,280,3,144981.0,1,1,1,3,Lost Customers
C06925,281,5,144952.5,1,3,1,5,At Risk
C17564,7,5,144916.0,5,3,1,9,Potential Customers
C12785,1,3,144908.0,5,1,1,7,Potential Customers
C19779,33,3,144877.0,4,1,1,6,At Risk
C02059,359,4,144821.5,1,2,1,4,At Risk
C11916,127,3,144784.5,2,1,1,4,At Risk
C04841,5,4,144783.5,5,2,1,8,Potential Customers
C14972,115,4,144782.0,2,2,1,5,At Risk
C09653,11,3,144760.0,5,1,1,7,Potential Customers
C15468,17,3,144747.5,5,1,1,7,Potential Customers
C02829,3,5,144707.5,5,3,1,9,Potential Customers
C00582,84,2,144678.5,2,1,1,4,At Risk
C10176,38,8,144677.0,4,4,1,9,Potential Customers
C14433,91,3,144659.0,2,1,1,4,At Risk
C18346,9,2,144649.0,5,1,1,7,Potential Customers
C19701,223,3,144646.0,1,1,1,3,Lost Customers
C12074,7,4,144633.5,5,2,1,8,Potential Customers
C07012,14,4,144600.0,5,2,1,8,Potential Customers
C10067,47,9,144565.0,3,5,1,9,Potential Customers
C08230,244,3,144562.0,1,1,1,3,Lost Customers
C09152,28,3,144523.0,4,1,1,6,At Risk
C01667,135,3,144522.5,2,1,1,4,At Risk
C03902,2,5,144514.0,5,3,1,9,Potential Customers
C13869,108,4,144495.0,2,2,1,5,At Risk
C02203,53,3,144488.5,3,1,1,5,At Risk
C17025,9,5,144484.5,5,3,1,9,Potential Customers
C11873,27,4,144433.0,4,2,1,7,Potential Customers
C07212,18,5,144432.5,4,3,1,8,Potential Customers
C02546,94,3,144426.5,2,1,1,4,At Risk
C07053,8,5,144378.5,5,3,1,9,Potential Customers
C15026,299,4,144371.5,1,2,1,4,At Risk
C17999,256,3,144351.5,1,1,1,3,Lost Customers
C02489,109,3,144304.0,2,1,1,4,At Risk
C18122,51,4,144299.0,3,2,1,6,At Risk
C13636,24,3,144298.0,4,1,1,6,At Risk
C16376,101,5,144263.0,2,3,1,6,At Risk
C15007,18,5,144223.5,4,3,1,8,Potential Customers
C19274,138,4,144179.5,2,2,1,5,At Risk
C01487,11,6,144169.0,5,3,1,9,Potential Customers
C06999,6,5,144147.5,5,3,1,9,Potential Customers
C03562,17,3,144135.0,5,1,1,7,Potential Customers
C12643,84,2,144094.0,2,1,1,4,At Risk
C19564,4,5,144086.0,5,3,1,9,Potential Customers
C13552,114,6,144051.5,2,3,1,6,At Risk
C13730,277,3,144045.5,1,1,1,3,Lost Customers
C17639,1,7,144023.0,5,4,1,10,Loyal Customers
C03687,73,3,144001.5,3,1,1,5,At Risk
C04908,48,6,143993.5,3,3,1,7,Potential Customers
C02163,23,6,143991.5,4,3,1,8,Potential Customers
C00152,140,3,143987.0,2,1,1,4,At Risk
C19639,20,6,143942.5,4,3,1,8,Potential Customers
C16972,63,6,143926.5,3,3,1,7,Potential Customers
C18510,72,6,143899.0,3,3,1,7,Potential Customers
C02654,3,3,143877.0,5,1,1,7,Potential Customers
C07495,179,6,143876.0,2,3,1,6,At Risk
C13034,39,4,143862.0,4,2,1,7,Potential Customers
C10233,37,8,143798.0,4,4,1,9,Potential Customers
C06456,4,2,143785.5,5,1,1,7,Potential Customers
C19409,82,3,143780.0,2,1,1,4,At Risk
C11345,109,4,143775.0,2,2,1,5,At Risk
C14275,99,2,143772.0,2,1,1,4,At Risk
C03695,26,5,143768.0,4,3,1,8,Potential Customers
C08192,107,5,143749.0,2,3,1,6,At Risk
C13845,128,3,143697.0,2,1,1,4,At Risk
C18331,170,2,143672.0,2,1,1,4,At Risk
C15447,349,2,143665.5,1,1,1,3,Lost Customers
C16753,82,4,143659.0,2,2,1,5,At Risk
C12593,78,4,143649.0,3,2,1,6,At Risk
C16310,119,5,143636.5,2,3,1,6,At Risk
C09193,3,7,143621.0,5,4,1,10,Loyal Customers
C13592,15,4,143606.5,5,2,1,8,Potential Customers
C00972,50,4,143598.0,3,2,1,6,At Risk
C15300,46,4,143595.0,3,2,1,6,At Risk
C12178,9,6,143585.5,5,3,1,9,Potential Customers
C04263,1,4,143579.0,5,2,1,8,Potential Customers
C15409,51,2,143565.0,3,1,1,5,At Risk
C15140,3,7,143563.0,5,4,1,10,Loyal Customers
C02371,98,3,143558.0,2,1,1,4,At Risk
C15385,57,8,143532.5,3,4,1,8,Potential Customers
C15441,16,4,143531.0,5,2,1,8,Potential Customers
C13505,48,5,143516.5,3,3,1,7,Potential Customers
C00067,22,6,143479.0,4,3,1,8,Potential Customers
C09097,2,2,143469.0,5,1,1,7,Potential Customers
C18468,82,2,143435.5,2,1,1,4,At Risk
C11451,21,4,143416.0,4,2,1,7,Potential Customers
C06788,2,5,143415.5,5,3,1,9,Potential Customers
C02312,154,5,143404.0,2,3,1,6,At Risk
C19091,187,4,143403.5,1,2,1,4,At Risk
C01418,102,3,143357.0,2,1,1,4,At Risk
C12017,59,6,143339.5,3,3,1,7,Potential Customers
C11404,39,4,143323.0,4,2,1,7,Potential Customers
C00587,35,3,143322.0,4,1,1,6,At Risk
C17859,17,5,143313.0,5,3,1,9,Potential Customers
C12076,78,5,143290.5,3,3,1,7,Potential Customers
C07580,18,3,143256.0,4,1,1,6,At Risk
C16029,152,3,143255.5,2,1,1,4,At Risk
C10116,56,3,143237.0,3,1,1,5,At Risk
C12732,4,3,143235.5,5,1,1,7,Potential Customers
C06976,184,2,143223.0,1,1,1,3,Lost Customers
C05544,1,5,143191.0,5,3,1,9,Potential Customers
C01640,22,6,143158.5,4,3,1,8,Potential Customers
C06936,14,5,143137.0,5,3,1,9,Potential Customers
C13893,25,2,143134.0,4,1,1,6,At Risk
C05136,47,2,143124.5,3,1,1,5,At Risk
C16982,156,4,143089.5,2,2,1,5,At Risk
C19236,117,2,143049.0,2,1,1,4,At Risk
C05562,116,7,143044.5,2,4,1,7,Potential Customers
C11939,3,4,143042.0,5,2,1,8,Potential Customers
C18837,12,2,143037.0,5,1,1,7,Potential Customers
C17877,17,5,143024.0,5,3,1,9,Potential Customers
C03409,8,3,143011.0,5,1,1,7,Potential Customers
C12583,25,5,142964.5,4,3,1,8,Potential Customers
C08613,111,4,142938.0,2,2,1,5,At Risk
C09658,240,4,142930.0,1,2,1,4,At Risk
C16961,59,5,142891.5,3,3,1,7,Potential Customers
C13691,16,5,142888.0,5,3,1,9,Potential Customers
C00934,1,4,142872.0,5,2,1,8,Potential Customers
C05866,70,3,142862.0,3,1,1,5,At Risk
C10899,16,4,142848.5,5,2,1,8,Potential Customers
C08589,6,2,142825.5,5,1,1,7,Potential Customers
C00269,474,2,142821.0,1,1,1,3,Lost Customers
C07094,156,1,142814.5,2,1,1,4,At Risk
C18944,150,3,142731.5,2,1,1,4,At Risk
C11853,35,3,142702.5,4,1,1,6,At Risk
C04157,185,4,142666.5,1,2,1,4,At Risk
C16342,13,3,142658.5,5,1,1,7,Potential Customers
C02219,320,3,142647.0,1,1,1,3,Lost Customers
C05867,27,4,142636.0,4,2,1,7,Potential Customers
C10084,11,4,142634.0,5,2,1,8,Potential Customers
C05877,40,7,142630.5,3,4,1,8,Potential Customers
C18567,20,3,142602.5,4,1,1,6,At Risk
C10467,223,2,142598.5,1,1,1,3,Lost Customers
C11763,6,2,142594.5,5,1,1,7,Potential Customers
C11556,77,3,142581.5,3,1,1,5,At Risk
C00260,340,4,142575.0,1,2,1,4,At Risk
C17873,172,3,142563.0,2,1,1,4,At Risk
C10326,84,5,142510.5,2,3,1,6,At Risk
C10835,143,4,142474.5,2,2,1,5,At Risk
C02030,171,2,142474.5,2,1,1,4,At Risk
C11757,72,5,142467.0,3,3,1,7,Potential Customers
C17580,19,4,142464.0,4,2,1,7,Potential Customers
C09719,154,4,142462.0,2,2,1,5,At Risk
C00860,18,7,142456.5,4,4,1,9,Potential Customers
C07650,314,1,142437.0,1,1,1,3,Lost Customers
C15043,131,3,142413.5,2,1,1,4,At Risk
C19611,9,1,142398.0,5,1,1,7,Potential Customers
C18556,1,4,142375.5,5,2,1,8,Potential Customers
C18701,12,4,142370.0,5,2,1,8,Potential Customers
C08585,37,3,142314.5,4,1,1,6,At Risk
C09331,123,2,142310.0,2,1,1,4,At Risk
C07635,174,3,142275.0,2,1,1,4,At Risk
C05156,92,5,142246.5,2,3,1,6,At Risk
C15554,25,6,142205.5,4,3,1,8,Potential Customers
C12279,26,7,142144.0,4,4,1,9,Potential Customers
C09950,26,4,142130.5,4,2,1,7,Potential Customers
C13170,22,7,142115.5,4,4,1,9,Potential Customers
C10195,197,4,142107.0,1,2,1,4,At Risk
C18211,493,3,142106.0,1,1,1,3,Lost Customers
C08391,66,5,142088.5,3,3,1,7,Potential Customers
C02652,34,5,142088.0,4,3,1,8,Potential Customers
C15973,89,3,142086.0,2,1,1,4,At Risk
C12883,3,6,142083.5,5,3,1,9,Potential Customers
C12492,17,5,142079.5,5,3,1,9,Potential Customers
C04081,93,4,142079.0,2,2,1,5,At Risk
C15770,15,8,142049.5,5,4,1,10,Loyal Customers
C11094,8,5,142044.0,5,3,1,9,Potential Customers
C11204,219,4,142015.0,1,2,1,4,At Risk
C14987,49,7,142000.0,3,4,1,8,Potential Customers
C11326,127,5,141998.0,2,3,1,6,At Risk
C11008,69,3,141959.5,3,1,1,5,At Risk
C16358,41,4,141957.5,3,2,1,6,At Risk
C18738,56,7,141893.0,3,4,1,8,Potential Customers
C19973,113,5,141889.5,2,3,1,6,At Risk
C06484,31,4,141845.0,4,2,1,7,Potential Customers
C00651,13,2,141838.0,5,1,1,7,Potential Customers
C00602,86,4,141838.0,2,2,1,5,At Risk
C17693,37,4,141836.5,4,2,1,7,Potential Customers
C02949,31,5,141787.0,4,3,1,8,Potential Customers
C05991,13,6,141786.5,5,3,1,9,Potential Customers
C18378,27,3,141781.0,4,1,1,6,At Risk
C00018,80,4,141764.0,2,2,1,5,At Risk
C00451,96,5,141745.0,2,3,1,6,At Risk
C06531,158,4,141740.0,2,2,1,5,At Risk
C15010,50,3,141672.0,3,1,1,5,At Risk
C05188,210,6,141662.5,1,3,1,5,At Risk
C05547,61,4,141661.5,3,2,1,6,At Risk
C01150,3,5,141626.0,5,3,1,9,Potential Customers
C00548,155,5,141600.5,2,3,1,6,At Risk
C03242,192,1,141594.0,1,1,1,3,Lost Customers
C15170,150,5,141588.0,2,3,1,6,At Risk
C06849,52,5,141525.5,3,3,1,7,Potential Customers
C18008,26,1,141516.0,4,1,1,6,At Risk
C19891,4,4,141503.0,5,2,1,8,Potential Customers
C01568,6,5,141466.0,5,3,1,9,Potential Customers
C07760,2,3,141459.5,5,1,1,7,Potential Customers
C10310,10,6,141439.0,5,3,1,9,Potential Customers
C18190,5,4,141426.5,5,2,1,8,Potential Customers
C16328,29,5,141410.5,4,3,1,8,Potential Customers
C09637,50,4,141321.5,3,2,1,6,At Risk
C04955,25,3,141320.5,4,1,1,6,At Risk
C00117,5,5,141304.0,5,3,1,9,Potential Customers
C04866,126,2,141300.5,2,1,1,4,At Risk
C08635,167,3,141266.0,2,1,1,4,At Risk
C00448,164,4,141239.5,2,2,1,5,At Risk
C00803,3,6,141211.5,5,3,1,9,Potential Customers
C16055,61,5,141194.5,3,3,1,7,Potential Customers
C04922,113,4,141150.0,2,2,1,5,At Risk
C12719,103,4,141149.5,2,2,1,5,At Risk
C05928,29,6,141148.5,4,3,1,8,Potential Customers
C18475,63,4,141122.5,3,2,1,6,At Risk
C17869,20,4,141110.5,4,2,1,7,Potential Customers
C14059,163,4,141103.0,2,2,1,5,At Risk
C02374,7,3,141102.0,5,1,1,7,Potential Customers
C02625,58,5,141079.0,3,3,1,7,Potential Customers
C18110,1,2,141067.0,5,1,1,7,Potential Customers
C09146,24,4,141063.0,4,2,1,7,Potential Customers
C05492,240,6,141053.5,1,3,1,5,At Risk
C12725,14,5,141009.0,5,3,1,9,Potential Customers
C14903,25,3,140974.0,4,1,1,6,At Risk
C03356,16,6,140963.0,5,3,1,9,Potential Customers
C12085,27,3,140919.5,4,1,1,6,At Risk
C09490,88,4,140899.5,2,2,1,5,At Risk
C11171,212,1,140869.0,1,1,1,3,Lost Customers
C01452,1,4,140859.0,5,2,1,8,Potential Customers
C00207,4,4,140858.5,5,2,1,8,Potential Customers
C10747,233,4,140821.0,1,2,1,4,At Risk
C07931,111,2,140812.5,2,1,1,4,At Risk
C06020,181,4,140807.0,1,2,1,4,At Risk
C07503,60,6,140795.0,3,3,1,7,Potential Customers
C13957,21,4,140768.0,4,2,1,7,Potential Customers
C12809,125,4,140768.0,2,2,1,5,At Risk
C15941,19,4,140761.5,4,2,1,7,Potential Customers
C17413,49,5,140744.5,3,3,1,7,Potential Customers
C00241,152,4,140744.0,2,2,1,5,At Risk
C01390,41,3,140725.5,3,1,1,5,At Risk
C05972,12,4,140714.0,5,2,1,8,Potential Customers
C00211,112,6,140712.5,2,3,1,6,At Risk
C11808,213,2,140682.5,1,1,1,3,Lost Customers
C16578,54,3,140672.5,3,1,1,5,At Risk
C17073,6,6,140668.5,5,3,1,9,Potential Customers
C19440,84,7,140664.5,2,4,1,7,Potential Customers
C07459,77,2,140662.0,3,1,1,5,At Risk
C16683,319,4,140635.5,1,2,1,4,At Risk
C09937,87,5,140626.0,2,3,1,6,At Risk
C13643,56,4,140608.5,3,2,1,6,At Risk
C04255,57,4,140578.0,3,2,1,6,At Risk
C06137,7,3,140538.5,5,1,1,7,Potential Customers
C10964,145,5,140510.5,2,3,1,6,At Risk
C19656,79,3,140454.5,3,1,1,5,At Risk
C09659,11,6,140449.0,5,3,1,9,Potential Customers
C12300,25,3,140443.0,4,1,1,6,At Risk
C04212,16,6,140420.5,5,3,1,9,Potential Customers
C13718,12,7,140402.0,5,4,1,10,Loyal Customers
C06187,56,5,140397.5,3,3,1,7,Potential Customers
C02079,246,2,140390.0,1,1,1,3,Lost Customers
C10030,174,5,140334.0,2,3,1,6,At Risk
C03229,79,3,140330.0,3,1,1,5,At Risk
C07616,177,3,140295.5,2,1,1,4,At Risk
C01945,78,2,140276.0,3,1,1,5,At Risk
C06002,67,6,140275.5,3,3,1,7,Potential Customers
C03759,9,5,140257.0,5,3,1,9,Potential Customers
C06664,7,4,140245.5,5,2,1,8,Potential Customers
C07708,4,6,140191.0,5,3,1,9,Potential Customers
C10779,70,2,140189.0,3,1,1,5,At Risk
C10736,110,6,140183.0,2,3,1,6,At Risk
C15471,1,5,140134.0,5,3,1,9,Potential Customers
C05283,68,4,140097.0,3,2,1,6,At Risk
C15929,7,6,140091.5,5,3,1,9,Potential Customers
C10659,74,4,140081.0,3,2,1,6,At Risk
C06511,277,4,140049.0,1,2,1,4,At Risk
C16855,86,3,140024.0,2,1,1,4,At Risk
C12792,5,7,139987.5,5,4,1,10,Loyal Customers
C07194,46,3,139984.5,3,1,1,5,At Risk
C06205,41,4,139982.0,3,2,1,6,At Risk
C07590,4,2,139976.0,5,1,1,7,Potential Customers
C07361,40,2,139951.0,3,1,1,5,At Risk
C18320,1,5,139918.0,5,3,1,9,Potential Customers
C08290,129,3,139895.0,2,1,1,4,At Risk
C04990,3,6,139882.5,5,3,1,9,Potential Customers
C04874,104,3,139878.5,2,1,1,4,At Risk
C09596,23,4,139815.0,4,2,1,7,Potential Customers
C18396,236,7,139797.0,1,4,1,6,At Risk
C09013,5,2,139781.0,5,1,1,7,Potential Customers
C04267,27,4,139764.0,4,2,1,7,Potential Customers
C13443,76,2,139748.5,3,1,1,5,At Risk
C08029,38,5,139745.0,4,3,1,8,Potential Customers
C00453,76,4,139703.5,3,2,1,6,At Risk
C15501,94,4,139670.5,2,2,1,5,At Risk
C07502,94,5,139627.0,2,3,1,6,At Risk
C15858,14,4,139579.0,5,2,1,8,Potential Customers
C05010,5,3,139566.0,5,1,1,7,Potential Customers
C14697,6,4,139540.0,5,2,1,8,Potential Customers
C04210,128,4,139510.0,2,2,1,5,At Risk
C13512,32,5,139481.5,4,3,1,8,Potential Customers
C07419,36,5,139480.5,4,3,1,8,Potential Customers
C17953,54,5,139475.0,3,3,1,7,Potential Customers
C00363,100,3,139474.0,2,1,1,4,At Risk
C09201,12,4,139459.0,5,2,1,8,Potential Customers
C18072,61,5,139440.5,3,3,1,7,Potential Customers
C12667,13,5,139424.5,5,3,1,9,Potential Customers
C09864,510,1,139398.0,1,1,1,3,Lost Customers
C10169,42,3,139373.0,3,1,1,5,At Risk
C12412,53,7,139365.5,3,4,1,8,Potential Customers
C19014,136,6,139326.0,2,3,1,6,At Risk
C09919,10,6,139322.5,5,3,1,9,Potential Customers
C00278,138,4,139286.0,2,2,1,5,At Risk
C13356,20,6,139275.0,4,3,1,8,Potential Customers
C03485,43,2,139268.0,3,1,1,5,At Risk
C19627,133,3,139265.5,2,1,1,4,At Risk
C07542,16,5,139208.5,5,3,1,9,Potential Customers
C07281,69,4,139184.0,3,2,1,6,At Risk
C04247,57,5,139175.5,3,3,1,7,Potential Customers
C00093,16,2,139175.0,5,1,1,7,Potential Customers
C04178,30,4,139139.5,4,2,1,7,Potential Customers
C05234,82,4,139125.0,2,2,1,5,At Risk
C05112,307,2,139104.0,1,1,1,3,Lost Customers
C13021,11,6,139094.5,5,3,1,9,Potential Customers
C11228,26,6,139062.5,4,3,1,8,Potential Customers
C07154,154,4,139043.5,2,2,1,5,At Risk
C15343,45,5,139009.5,3,3,1,7,Potential Customers
C02339,117,5,139006.5,2,3,1,6,At Risk
C05152,26,5,139003.0,4,3,1,8,Potential Customers
C12509,55,3,138997.0,3,1,1,5,At Risk
C08153,247,3,138982.5,1,1,1,3,Lost Customers
C09710,102,6,138966.5,2,3,1,6,At Risk
C12539,29,5,138954.0,4,3,1,8,Potential Customers
C05847,19,4,138942.0,4,2,1,7,Potential Customers
C15505,1,3,138938.5,5,1,1,7,Potential Customers
C13838,2,4,138904.0,5,2,1,8,Potential Customers
C13789,18,5,138861.5,4,3,1,8,Potential Customers
C09660,37,6,138854.0,4,3,1,8,Potential Customers
C14750,20,2,138853.0,4,1,1,6,At Risk
C17560,28,4,138853.0,4,2,1,7,Potential Customers
C11569,109,3,138836.0,2,1,1,4,At Risk
C00041,4,4,138819.0,5,2,1,8,Potential Customers
C03515,57,3,138802.0,3,1,1,5,At Risk
C08352,110,5,138801.5,2,3,1,6,At Risk
C01955,3,3,138753.5,5,1,1,7,Potential Customers
C10693,113,4,138747.0,2,2,1,5,At Risk
C13045,60,2,138729.5,3,1,1,5,At Risk
C18729,56,5,138724.5,3,3,1,7,Potential Customers
C08550,26,3,138721.0,4,1,1,6,At Risk
C11414,3,7,138703.5,5,4,1,10,Loyal Customers
C16021,124,4,138678.5,2,2,1,5,At Risk
C09328,24,4,138677.5,4,2,1,7,Potential Customers
C01650,2,5,138664.0,5,3,1,9,Potential Customers
C00038,303,5,138660.5,1,3,1,5,At Risk
C14171,3,3,138650.0,5,1,1,7,Potential Customers
C11883,415,4,138648.5,1,2,1,4,At Risk
C11149,44,6,138643.0,3,3,1,7,Potential Customers
C01333,81,1,138620.0,2,1,1,4,At Risk
C01324,46,4,138571.0,3,2,1,6,At Risk
C18045,20,5,138565.0,4,3,1,8,Potential Customers
C06378,39,5,138541.0,4,3,1,8,Potential Customers
C14957,2,3,138511.5,5,1,1,7,Potential Customers
C06069,264,5,138503.5,1,3,1,5,At Risk
C13283,273,4,138468.0,1,2,1,4,At Risk
C07682,29,6,138462.0,4,3,1,8,Potential Customers
C18538,22,4,138445.5,4,2,1,7,Potential Customers
C02809,1,6,138445.0,5,3,1,9,Potential Customers
C02872,111,3,138422.0,2,1,1,4,At Risk
C06869,14,6,138393.5,5,3,1,9,Potential Customers
C16110,11,6,138343.0,5,3,1,9,Potential Customers
C18920,67,6,138326.5,3,3,1,7,Potential Customers
C11337,21,3,138307.5,4,1,1,6,At Risk
C05449,145,5,138302.5,2,3,1,6,At Risk
