order_id,product_id,quantity,unit_price,discount_pct
O091085,P00361,2,2170.0,5
O091086,P00021,1,6720.0,5
O091087,P00231,1,5040.0,0
O091087,P00310,1,990.0,10
O091088,P00020,1,830.0,10
O091088,P00074,2,14750.0,10
O091089,P00446,1,460.0,15
O091089,P00043,1,3900.0,10
O091090,P00521,1,5610.0,0
O091090,P00959,1,1310.0,10
O091090,P00371,3,6830.0,0
O091091,P00868,1,61800.0,10
O091091,P00679,1,8380.0,10
O091091,P00082,1,21930.0,0
O091091,P00240,2,9150.0,0
O091092,P00840,1,1370.0,15
O091092,P00064,3,16870.0,20
O091092,P00883,1,5810.0,0
O091092,P00709,2,4680.0,5
O091093,P00091,1,5000.0,10
O091094,P00746,1,2120.0,0
O091094,P00725,4,5800.0,0
O091095,P00023,1,18790.0,0
O091095,P00524,4,62440.0,0
O091095,P00448,2,1530.0,0
O091095,P00308,2,5380.0,0
O091095,P00543,1,4060.0,15
O091096,P00777,4,11450.0,10
O091096,P00275,3,570.0,25
O091097,P00319,2,5500.0,10
O091097,P00967,2,54770.0,5
O091097,P00322,3,23960.0,5
O091098,P00274,3,14320.0,10
O091098,P00896,1,4570.0,5
O091098,P00912,2,12580.0,5
O091098,P00435,1,4010.0,10
O091099,P00774,1,2180.0,10
O091099,P00690,2,820.0,5
O091099,P00164,1,420.0,5
O091100,P00788,2,690.0,20
O091100,P00786,1,6280.0,15
O091100,P00823,1,1220.0,20
O091100,P00678,1,24350.0,10
O091101,P00114,1,7840.0,0
O091102,P00394,1,780.0,0
O091102,P00776,1,12940.0,0
O091102,P00166,1,6420.0,5
O091102,P00282,1,5670.0,10
O091103,P00287,2,17250.0,10
O091103,P00787,1,3650.0,5
O091103,P00113,1,910.0,0
O091104,P00071,1,4200.0,10
O091105,P00496,1,500.0,0
O091105,P00825,1,9100.0,10
O091105,P00841,1,5200.0,5
O091106,P00593,2,1990.0,15
O091106,P00158,1,1160.0,25
O091106,P00242,2,2840.0,5
O091106,P00981,1,4740.0,0
O091107,P00976,1,4860.0,15
O091107,P00020,1,830.0,10
O091107,P00115,1,5270.0,15
O091107,P00598,1,14290.0,0
O091108,P00974,2,2420.0,10
O091108,P00886,3,6100.0,0
O091108,P00626,1,1570.0,25
O091108,P00005,3,740.0,5
O091109,P00633,3,2200.0,0
O091109,P00645,1,860.0,5
O091109,P00920,1,11150.0,5
O091109,P00914,1,1320.0,20
O091110,P00277,1,3420.0,20
O091111,P00418,1,2000.0,10
O091111,P00906,2,290.0,0
O091111,P00006,2,45380.0,20
O091112,P00279,1,62390.0,5
O091112,P00879,1,3280.0,0
O091112,P00290,1,23300.0,5
O091112,P00135,1,4830.0,15
O091112,P00513,1,37040.0,0
O091113,P00785,1,3240.0,25
O091113,P00116,1,5460.0,15
O091113,P00869,1,22980.0,0
O091113,P00101,1,3170.0,0
O091114,P00889,2,5510.0,15
O091115,P00987,2,2780.0,10
O091115,P00413,1,7620.0,10
O091116,P00488,1,3180.0,5
O091116,P00164,2,420.0,20
O091116,P00777,1,11450.0,5
O091116,P00937,3,3180.0,10
O091116,P00582,3,6330.0,0
O091117,P00752,3,18850.0,20
O091117,P00180,1,5200.0,5
O091117,P00651,1,15700.0,25
O091117,P00616,1,4520.0,5
O091117,P00577,1,570.0,10
O091118,P00268,1,1620.0,0
O091118,P00408,1,5330.0,0
O091119,P00859,1,390.0,10
O091119,P00296,1,750.0,15
O091119,P00006,1,45380.0,5
O091119,P00554,1,3730.0,0
O091120,P00157,3,7230.0,5
O091121,P00523,1,5850.0,0
O091121,P00728,1,41820.0,0
O091121,P00250,1,210.0,20
O091122,P00250,1,210.0,15
O091122,P00594,2,12950.0,5
O091122,P00751,1,7590.0,5
O091122,P00254,1,16870.0,0
O091122,P00643,2,280.0,20
O091123,P00892,3,3730.0,5
O091124,P00339,1,2420.0,5
O091125,P00623,1,1270.0,0
O091125,P00417,1,5520.0,10
O091125,P00232,2,3820.0,0
O091125,P00057,1,2800.0,0
O091126,P00116,1,5460.0,25
O091127,P00813,1,37940.0,15
O091127,P00595,1,24570.0,5
O091128,P00062,1,14540.0,10
O091128,P00230,1,1760.0,5
O091128,P00027,2,670.0,0
O091129,P00933,2,13170.0,10
O091129,P00227,1,19440.0,10
O091129,P00378,1,1550.0,0
O091130,P00263,1,11310.0,15
O091131,P00422,2,5440.0,10
O091131,P00792,1,6320.0,5
O091132,P00071,2,4200.0,0
O091132,P00700,2,5730.0,15
O091133,P00765,1,1940.0,15
O091133,P00388,1,3530.0,25
O091134,P00056,1,3430.0,5
O091135,P00004,2,6930.0,5
O091135,P00971,1,4840.0,0
O091135,P00379,1,1860.0,15
O091135,P00651,1,15700.0,0
O091135,P00709,1,4680.0,5
O091136,P00756,1,10240.0,0
O091136,P00486,1,14840.0,0
O091137,P00790,3,2440.0,0
O091137,P00282,4,5670.0,15
O091138,P00419,1,640.0,5
O091138,P00856,1,23210.0,20
O091138,P00295,1,1120.0,5
O091138,P00002,1,1830.0,0
O091138,P00855,1,23250.0,0
O091139,P00634,1,1570.0,5
O091139,P00860,2,1270.0,15
O091139,P00011,3,70310.0,15
O091139,P00773,1,69970.0,10
O091139,P00721,3,68610.0,0
O091140,P00546,1,9970.0,20
O091140,P00644,1,700.0,15
O091140,P00808,1,5160.0,5
O091140,P00566,1,7570.0,0
O091141,P00071,1,4200.0,20
O091141,P00573,1,4220.0,20
O091141,P00717,1,55380.0,25
O091142,P00373,1,1790.0,0
O091142,P00454,2,23160.0,0
O091142,P00118,1,5880.0,0
O091142,P00973,3,21620.0,0
O091143,P00493,1,23040.0,10
O091143,P00162,1,4550.0,15
O091143,P00767,1,10200.0,15
O091144,P00303,2,24340.0,15
O091144,P00683,1,71180.0,15
O091144,P00883,3,5810.0,0
O091144,P00522,3,1680.0,5
O091145,P00814,2,4500.0,10
O091146,P00803,1,16540.0,0
O091146,P00476,1,4170.0,20
O091146,P00565,2,1190.0,0
O091146,P00308,1,5380.0,10
O091147,P00063,2,1870.0,15
O091147,P00281,1,16900.0,5
O091147,P00214,2,19700.0,15
O091147,P00121,1,75830.0,15
O091148,P00995,1,6180.0,0
O091149,P00004,1,6930.0,0
O091149,P00279,2,62390.0,0
O091149,P00183,1,2710.0,15
O091149,P00860,1,1270.0,0
O091150,P00471,1,62120.0,5
O091151,P00737,1,1180.0,0
O091151,P00870,2,19190.0,5
O091152,P00581,1,1940.0,0
O091152,P00929,1,1010.0,10
O091153,P00201,1,46090.0,15
O091153,P00329,1,1400.0,5
O091153,P00612,2,7660.0,10
O091153,P00801,2,3740.0,15
O091153,P00756,1,10240.0,5
O091154,P00136,2,50270.0,5
O091155,P00467,1,13750.0,0
O091155,P00547,1,4630.0,0
O091155,P00580,2,2920.0,20
O091155,P00138,1,69240.0,10
O091156,P00769,2,19350.0,10
O091157,P00012,1,22630.0,0
O091158,P00568,2,490.0,0
O091158,P00070,1,4190.0,25
O091158,P00949,1,3940.0,25
O091159,P00784,2,35280.0,0
O091159,P00851,1,6500.0,10
O091159,P00051,1,5020.0,5
O091159,P00681,1,4180.0,5
O091160,P00513,2,37040.0,0
O091160,P00361,2,2170.0,0
O091160,P00952,2,16070.0,0
O091160,P00219,1,280.0,15
O091161,P00950,3,44320.0,5
O091161,P00847,2,5840.0,5
O091161,P00605,1,260.0,20
O091162,P00583,2,19210.0,15
O091163,P00867,1,1380.0,5
O091163,P00175,1,4170.0,10
O091163,P00941,4,12180.0,10
O091163,P00644,1,700.0,10
O091164,P00051,1,5020.0,0
O091164,P00946,1,1980.0,25
O091164,P00730,1,73570.0,15
O091165,P00244,3,1540.0,0
O091165,P00967,1,54770.0,0
O091166,P00348,4,540.0,0
O091166,P00984,1,290.0,10
O091167,P00177,3,17640.0,20
O091167,P00083,1,19640.0,10
O091167,P00569,1,18500.0,20
O091167,P00214,1,19700.0,10
O091168,P00341,1,2410.0,0
O091168,P00449,4,300.0,0
O091169,P00888,1,5710.0,0
O091169,P00062,3,14540.0,10
O091170,P00786,4,6280.0,5
O091170,P00449,1,300.0,0
O091170,P00576,1,11080.0,5
O091170,P00454,2,23160.0,0
O091170,P00106,2,2040.0,10
O091171,P00168,1,860.0,15
O091171,P00564,2,4250.0,15
O091171,P00358,2,14570.0,0
O091172,P00769,1,19350.0,0
O091172,P00220,1,2070.0,0
O091172,P00447,1,15400.0,10
O091172,P00255,1,3260.0,20
O091172,P00699,3,14780.0,15
O091173,P00664,1,17320.0,20
O091173,P00049,1,9270.0,0
O091173,P00966,1,11710.0,10
O091174,P00719,2,15600.0,0
O091174,P00784,1,35280.0,15
O091174,P00939,2,950.0,10
O091174,P00145,2,7430.0,5
O091174,P00072,2,28980.0,0
O091175,P00920,1,11150.0,0
O091175,P00643,2,280.0,0
O091175,P00034,1,4660.0,5
O091175,P00890,1,2260.0,0
O091175,P00064,1,16870.0,5
O091176,P00712,1,1180.0,0
O091176,P00938,1,2270.0,10
O091176,P00415,1,1450.0,10
O091176,P00937,2,3180.0,0
O091176,P00280,3,10690.0,10
O091177,P00678,1,24350.0,0
O091177,P00698,2,30210.0,0
O091177,P00322,2,23960.0,15
O091177,P00476,3,4170.0,0
O091177,P00936,1,2440.0,5
O091178,P00613,1,170.0,10
O091178,P00153,1,1360.0,10
O091178,P00344,1,1140.0,0
O091178,P00428,1,41780.0,10
O091179,P00098,1,2590.0,0
O091179,P00888,2,5710.0,10
O091179,P00883,2,5810.0,15
O091179,P01000,1,2110.0,10
O091179,P00250,2,210.0,25
O091180,P00420,3,1600.0,10
O091180,P00247,1,4860.0,15
O091180,P00552,1,2620.0,0
O091180,P00238,1,510.0,25
O091180,P00590,1,250.0,5
O091181,P00165,1,5920.0,0
O091181,P00060,3,76400.0,10
O091182,P00773,1,69970.0,15
O091182,P00428,1,41780.0,5
O091182,P00612,1,7660.0,10
O091182,P00260,1,5560.0,10
O091182,P00460,1,4850.0,0
O091183,P00069,4,1060.0,0
O091183,P00347,1,70520.0,15
O091183,P00172,3,69260.0,15
O091183,P00310,2,990.0,5
O091183,P00463,1,2360.0,10
O091184,P00774,1,2180.0,10
O091184,P00789,1,8340.0,25
O091185,P00776,1,12940.0,10
O091185,P00678,1,24350.0,10
O091186,P00596,1,4630.0,15
O091186,P00705,2,9130.0,20
O091186,P00548,2,2170.0,10
O091186,P00133,1,77230.0,0
O091186,P00145,1,7430.0,0
O091187,P00817,2,570.0,15
O091187,P00303,2,24340.0,5
O091187,P00467,1,13750.0,10
O091188,P00689,3,73090.0,10
O091188,P00929,1,1010.0,10
O091188,P00375,1,2130.0,0
O091189,P00724,4,42830.0,10
O091189,P00087,1,4370.0,10
O091189,P00675,3,6850.0,25
O091189,P00198,1,5210.0,0
O091190,P00204,2,1390.0,0
O091190,P00483,1,6050.0,0
O091191,P00937,1,3180.0,5
O091191,P00286,1,20150.0,15
O091191,P00995,1,6180.0,15
O091192,P00790,1,2440.0,5
O091192,P00529,1,8760.0,0
O091193,P00654,2,650.0,5
O091194,P00909,2,2960.0,10
O091194,P00732,3,17650.0,10
O091195,P00637,2,18090.0,0
O091195,P00349,1,6980.0,5
O091195,P00067,1,20080.0,25
O091195,P00973,2,21620.0,20
O091196,P00971,1,4840.0,0
O091196,P00587,2,920.0,0
O091196,P00011,1,70310.0,5
O091196,P00253,2,45840.0,5
O091196,P00111,1,4970.0,0
O091197,P00948,1,2700.0,15
O091198,P00829,4,22370.0,20
O091198,P00326,2,10140.0,20
O091198,P00358,1,14570.0,15
O091198,P00188,1,12330.0,5
O091199,P00424,1,1300.0,5
O091200,P00608,1,5680.0,10
O091201,P00536,2,40550.0,20
O091201,P00588,2,16710.0,5
O091201,P00272,1,60230.0,25
O091201,P00602,2,17850.0,0
O091201,P00340,1,900.0,0
O091202,P00266,3,400.0,5
O091202,P00874,3,6120.0,10
O091202,P00262,3,480.0,15
O091203,P00416,4,1620.0,10
O091204,P00800,1,4780.0,0
O091204,P00872,3,9410.0,0
O091204,P00409,1,67880.0,0
O091204,P00981,1,4740.0,25
O091204,P00224,1,36060.0,20
O091205,P00049,1,9270.0,10
O091205,P00142,2,1110.0,0
O091205,P00211,1,22450.0,25
O091205,P00040,1,2430.0,5
O091206,P00440,1,8610.0,10
O091206,P00998,1,22710.0,20
O091207,P00769,1,19350.0,20
O091207,P00443,1,8380.0,0
O091207,P00353,1,1590.0,0
O091207,P00404,1,37140.0,20
O091207,P00114,1,7840.0,10
O091208,P00206,1,2500.0,15
O091208,P00033,2,70590.0,25
O091208,P00815,1,1050.0,10
O091208,P00303,1,24340.0,0
O091209,P00681,2,4180.0,10
O091209,P00124,1,21910.0,10
O091209,P00997,1,480.0,5
O091209,P00576,1,11080.0,0
O091209,P00658,1,9280.0,15
O091210,P00826,1,17410.0,15
O091210,P00750,3,18980.0,10
O091211,P00217,1,2720.0,0
O091211,P00068,2,800.0,0
O091212,P00984,1,290.0,0
O091212,P00286,1,20150.0,20
O091212,P00210,1,2240.0,5
O091212,P00150,1,460.0,0
O091213,P00264,1,34990.0,10
O091213,P00673,1,18650.0,10
O091214,P00855,1,23250.0,10
O091214,P00190,1,5410.0,5
O091214,P00444,4,66100.0,20
O091214,P00126,1,13790.0,0
O091214,P00104,1,6240.0,15
O091215,P00090,4,510.0,20
O091215,P00660,1,24310.0,10
O091216,P00447,1,15400.0,0
O091216,P00322,1,23960.0,15
O091216,P00569,2,18500.0,15
O091216,P00009,1,50120.0,10
O091216,P00980,2,22660.0,0
O091217,P00051,1,5020.0,25
O091217,P00792,2,6320.0,0
O091217,P00874,1,6120.0,0
O091218,P00095,1,2080.0,5
O091218,P00945,1,17710.0,15
O091218,P00296,1,750.0,15
O091218,P00694,1,4170.0,0
O091218,P00163,1,730.0,10
O091219,P00565,1,1190.0,10
O091220,P00180,3,5200.0,5
O091220,P00840,2,1370.0,10
O091220,P00241,2,1680.0,0
O091220,P00262,1,480.0,5
O091220,P00039,1,2880.0,0
O091221,P00329,1,1400.0,10
O091221,P00742,1,4970.0,15
O091221,P00296,2,750.0,10
O091221,P00613,1,170.0,5
O091222,P00764,1,11710.0,5
O091222,P00437,1,2270.0,10
O091222,P00796,1,13800.0,5
O091223,P00438,1,11180.0,10
O091223,P00206,1,2500.0,10
O091224,P00316,1,8660.0,10
O091225,P00592,3,1310.0,0
O091226,P00123,2,43990.0,5
O091226,P00703,2,10390.0,5
O091226,P00285,3,1280.0,10
O091226,P00698,1,30210.0,10
O091226,P00060,1,76400.0,25
O091227,P00865,3,7340.0,0
O091227,P00902,1,6790.0,15
O091227,P00202,1,2400.0,10
O091227,P00785,1,3240.0,10
O091228,P00712,4,1180.0,15
O091228,P00097,1,1190.0,20
O091228,P00958,2,60340.0,0
O091228,P00766,1,32160.0,5
O091229,P00408,1,5330.0,0
O091230,P00704,1,800.0,5
O091230,P00138,4,69240.0,10
O091230,P00197,2,13450.0,5
O091231,P00940,1,22310.0,15
O091231,P00985,1,4580.0,5
O091231,P00035,1,53570.0,0
O091231,P00573,1,4220.0,0
O091232,P00058,1,43320.0,5
O091232,P00325,2,30990.0,5
O091232,P00329,1,1400.0,0
O091233,P00248,1,1260.0,0
O091234,P00967,2,54770.0,10
O091234,P00983,1,18310.0,15
O091235,P00240,1,9150.0,15
O091235,P00868,1,61800.0,20
O091236,P00087,1,4370.0,0
O091236,P00502,1,2050.0,10
O091236,P00215,3,920.0,0
O091236,P00105,2,7650.0,0
O091237,P00200,2,11110.0,0
O091238,P00915,1,5180.0,0
O091238,P00315,3,1140.0,25
O091239,P00514,1,39680.0,0
O091239,P00956,1,18630.0,0
O091239,P00847,1,5840.0,0
O091239,P00737,1,1180.0,5
O091239,P00615,1,3080.0,0
O091240,P00596,2,4630.0,25
O091240,P00727,1,11850.0,10
O091240,P00341,4,2410.0,20
O091241,P00278,1,19990.0,0
O091241,P00743,1,11980.0,10
O091242,P00806,1,750.0,10
O091242,P00543,1,4060.0,5
O091242,P00273,1,78620.0,10
O091242,P00703,2,10390.0,5
O091242,P00307,2,2240.0,25
O091243,P00306,2,2850.0,0
O091244,P00889,1,5510.0,10
O091244,P00071,1,4200.0,0
O091244,P00535,4,1650.0,0
O091245,P00803,3,16540.0,10
O091245,P00123,1,43990.0,0
O091245,P00863,4,1780.0,0
O091245,P00570,1,2130.0,0
O091246,P00333,1,1890.0,25
O091246,P00474,1,2900.0,0
O091247,P00737,1,1180.0,20
O091247,P00909,1,2960.0,10
O091248,P00054,1,1480.0,0
O091248,P00237,2,850.0,10
O091248,P00855,1,23250.0,15
O091248,P00431,2,3550.0,10
O091249,P00276,3,14960.0,5
O091250,P00555,1,23250.0,25
O091250,P00725,1,5800.0,0
O091250,P00441,1,110.0,5
O091251,P00362,1,3100.0,0
O091251,P00379,1,1860.0,0
O091251,P00178,1,72560.0,20
O091251,P00398,2,6700.0,0
O091252,P00214,1,19700.0,10
O091252,P00322,1,23960.0,5
O091253,P00320,1,7550.0,0
O091253,P00276,1,14960.0,0
O091253,P00921,1,70730.0,15
O091253,P00895,1,120.0,0
O091253,P00629,1,66780.0,10
O091254,P00561,1,5390.0,0
O091254,P00571,3,1850.0,0
O091254,P00489,2,2660.0,0
O091255,P00529,3,8760.0,25
O091255,P00814,3,4500.0,10
O091255,P00602,1,17850.0,10
O091255,P00820,1,1360.0,15
O091256,P00564,3,4250.0,5
O091256,P00608,1,5680.0,20
O091256,P00448,1,1530.0,0
O091257,P00405,3,1200.0,10
O091257,P00417,1,5520.0,15
O091257,P00295,1,1120.0,10
O091257,P00385,1,1730.0,10
O091258,P00380,2,19100.0,0
O091258,P00692,1,8170.0,5
O091258,P00075,1,4040.0,0
O091258,P00112,1,27540.0,10
O091258,P00001,3,1100.0,5
O091259,P00791,2,1950.0,0
O091260,P00780,1,17410.0,0
O091260,P00905,1,7880.0,25
O091260,P00719,2,15600.0,0
O091260,P00214,2,19700.0,20
O091260,P00049,1,9270.0,5
O091261,P00398,2,6700.0,10
O091261,P00936,2,2440.0,5
O091262,P00091,1,5000.0,0
O091262,P00399,1,4840.0,0
O091262,P00491,1,78160.0,0
O091262,P00158,2,1160.0,20
O091263,P00503,1,2220.0,0
O091263,P00732,1,17650.0,0
O091263,P00321,1,17630.0,15
O091263,P00612,1,7660.0,10
O091264,P00790,1,2440.0,15
O091264,P00537,1,4060.0,5
O091264,P00683,1,71180.0,10
O091264,P00544,1,2280.0,20
O091264,P00583,1,19210.0,5
O091265,P00768,2,2340.0,0
O091266,P00544,1,2280.0,10
O091266,P00444,1,66100.0,0
O091267,P00553,1,13920.0,0
O091267,P00019,1,9870.0,10
O091267,P00429,3,4010.0,5
O091268,P00201,1,46090.0,5
O091268,P00586,1,2750.0,10
O091268,P00497,1,52400.0,10
O091269,P00782,1,4160.0,10
O091270,P00599,2,15530.0,10
O091270,P00528,1,9460.0,5
O091270,P00447,2,15400.0,0
O091270,P00148,1,15170.0,20
O091271,P00114,1,7840.0,15
O091271,P00536,3,40550.0,10
O091271,P00211,2,22450.0,0
O091272,P00887,1,6880.0,25
O091272,P00354,3,2690.0,0
O091272,P00118,1,5880.0,20
O091272,P00862,1,1670.0,15
O091273,P00301,2,17380.0,10
O091273,P00270,1,1460.0,10
O091274,P00262,3,480.0,25
O091274,P00798,1,1050.0,0
O091274,P00005,2,740.0,20
O091274,P00352,2,11140.0,0
O091274,P00356,3,760.0,15
O091275,P00416,1,1620.0,5
O091276,P00724,1,42830.0,25
O091276,P00349,1,6980.0,5
O091276,P00251,1,14870.0,15
O091277,P00506,3,3100.0,5
O091277,P00412,2,2790.0,10
O091278,P00244,1,1540.0,5
O091278,P00705,1,9130.0,20
O091278,P00230,1,1760.0,10
O091278,P00229,1,6260.0,0
O091278,P00846,1,1860.0,0
O091279,P00529,1,8760.0,5
O091279,P00785,1,3240.0,20
O091279,P00844,3,10930.0,0
O091279,P00473,4,1690.0,0
O091279,P00395,1,230.0,0
O091280,P00945,3,17710.0,25
O091280,P00461,1,1870.0,0
O091280,P00430,3,7320.0,10
O091281,P00032,2,8240.0,25
O091282,P00954,2,820.0,20
O091282,P00923,1,550.0,10
O091283,P00211,1,22450.0,5
O091283,P00429,2,4010.0,15
O091284,P00519,3,4440.0,0
O091284,P00080,1,11780.0,20
O091284,P00832,4,21130.0,0
O091284,P00705,3,9130.0,5
O091284,P00943,1,1020.0,0
O091285,P00799,1,67360.0,10
O091286,P00416,1,1620.0,0
O091286,P00898,2,2290.0,0
O091286,P00615,3,3080.0,10
O091286,P00104,2,6240.0,10
O091287,P00123,1,43990.0,15
O091287,P00258,2,1200.0,5
O091288,P00121,2,75830.0,5
O091288,P00741,1,3380.0,10
O091288,P00050,1,2360.0,0
O091288,P00851,1,6500.0,0
O091289,P00076,1,1080.0,0
O091290,P00645,1,860.0,10
O091290,P00419,2,640.0,10
O091290,P00574,1,150.0,5
O091290,P00443,1,8380.0,10
O091291,P00106,1,2040.0,0
O091291,P00783,2,1390.0,0
O091292,P00456,1,41460.0,5
O091292,P00018,2,240.0,10
O091292,P00299,1,7150.0,15
O091292,P00353,1,1590.0,10
O091292,P00016,1,4780.0,5
O091293,P00602,1,17850.0,5
O091293,P00346,1,2100.0,5
O091293,P00882,3,900.0,0
O091294,P00930,3,2590.0,25
O091294,P00871,1,9600.0,10
O091295,P00613,2,170.0,10
O091296,P00317,1,53890.0,20
O091296,P00834,1,18540.0,10
O091296,P00499,1,3960.0,10
O091296,P00201,1,46090.0,0
O091297,P00237,1,850.0,10
O091298,P00831,1,1760.0,20
O091298,P00633,1,2200.0,25
O091299,P00885,2,7760.0,5
O091300,P00668,2,13480.0,0
O091300,P00373,4,1790.0,0
O091300,P00443,2,8380.0,5
O091301,P00240,3,9150.0,15
O091302,P00686,1,2510.0,15
O091302,P00265,2,9740.0,20
O091303,P00692,1,8170.0,10
O091303,P00286,1,20150.0,0
O091304,P00405,1,1200.0,10
O091305,P00787,2,3650.0,15
O091305,P00663,3,1020.0,0
O091305,P00022,1,16260.0,15
O091305,P00951,1,18170.0,15
O091305,P00809,1,12050.0,15
O091306,P00337,1,21460.0,10
O091306,P00387,1,1860.0,15
O091306,P00915,2,5180.0,10
O091306,P00806,3,750.0,5
O091306,P00078,1,3550.0,0
O091307,P00905,1,7880.0,5
O091308,P00647,3,1470.0,5
O091308,P00657,2,5270.0,5
O091308,P00088,3,15770.0,10
O091308,P00888,1,5710.0,10
O091308,P00633,1,2200.0,5
O091309,P00058,3,43320.0,0
O091309,P00169,2,6640.0,10
O091309,P00294,1,1080.0,10
O091309,P00477,1,300.0,0
O091309,P00366,1,5810.0,10
O091310,P00093,2,1500.0,5
O091310,P00799,2,67360.0,20
O091310,P00410,1,19270.0,10
O091310,P00838,3,10490.0,10
O091311,P00572,2,3790.0,10
O091311,P00127,3,2340.0,10
O091312,P00410,2,19270.0,10
O091312,P00953,2,60060.0,25
O091313,P00173,1,15010.0,10
O091313,P00085,1,24840.0,10
O091313,P00551,1,1810.0,5
O091314,P00158,2,1160.0,10
O091314,P00833,1,14650.0,10
O091314,P00973,1,21620.0,5
O091315,P00183,1,2710.0,10
O091315,P00753,2,22800.0,0
O091315,P00202,1,2400.0,15
O091316,P00900,3,20860.0,0
O091317,P00384,1,3260.0,10
O091318,P00811,1,3000.0,20
O091318,P00147,1,760.0,10
O091318,P00177,1,17640.0,0
O091318,P00012,1,22630.0,10
O091319,P00293,1,1800.0,10
O091319,P00112,1,27540.0,0
O091319,P00942,1,18440.0,0
O091320,P00853,1,23720.0,5
O091320,P00989,1,4150.0,5
O091320,P00127,1,2340.0,10
O091321,P00974,1,2420.0,15
O091322,P00741,1,3380.0,15
O091323,P00700,1,5730.0,0
O091323,P00348,1,540.0,0
O091324,P00022,1,16260.0,10
O091325,P00280,1,10690.0,5
O091325,P00263,3,11310.0,0
O091326,P00421,1,860.0,20
O091326,P00057,1,2800.0,10
O091326,P00877,1,790.0,0
O091326,P00486,1,14840.0,0
O091326,P00430,1,7320.0,10
O091327,P00339,1,2420.0,0
O091328,P00019,1,9870.0,15
O091329,P00199,1,57400.0,5
O091330,P00846,1,1860.0,10
O091330,P00582,1,6330.0,0
O091331,P00231,2,5040.0,15
O091331,P00863,2,1780.0,25
O091332,P00619,1,28050.0,5
O091332,P00084,1,560.0,5
O091332,P00092,1,2420.0,0
O091332,P00634,1,1570.0,10
O091332,P00023,2,18790.0,15
O091333,P00313,1,4150.0,0
O091333,P00482,2,820.0,5
O091333,P00120,1,22300.0,10
O091333,P00711,2,14520.0,10
O091333,P00501,1,12930.0,25
O091334,P00339,1,2420.0,5
O091335,P00993,3,6530.0,15
O091335,P00543,3,4060.0,0
O091335,P00109,4,18690.0,0
O091336,P00092,1,2420.0,0
O091336,P00981,1,4740.0,15
O091337,P00071,1,4200.0,20
O091337,P00698,1,30210.0,15
O091338,P00119,1,480.0,5
O091339,P00716,2,57760.0,0
O091339,P00756,1,10240.0,10
O091339,P00901,1,250.0,15
O091339,P00216,4,28370.0,5
O091340,P00687,1,3730.0,0
O091341,P00632,2,16920.0,10
O091341,P00729,4,22780.0,15
O091341,P00475,2,18720.0,5
O091341,P00952,1,16070.0,5
O091342,P00046,2,1330.0,20
O091342,P00199,1,57400.0,0
O091342,P00838,1,10490.0,10
O091343,P00698,2,30210.0,0
O091343,P00658,3,9280.0,5
O091344,P00932,1,660.0,20
O091344,P00273,1,78620.0,15
O091345,P00448,1,1530.0,0
O091345,P00374,2,14620.0,10
O091346,P00455,1,4660.0,0
O091346,P00400,1,18100.0,25
O091346,P00926,1,930.0,0
O091347,P00780,1,17410.0,5
O091348,P00939,1,950.0,0
O091349,P00016,1,4780.0,0
O091349,P00066,2,1330.0,5
O091349,P00495,1,180.0,10
O091349,P00346,1,2100.0,10
O091350,P00594,1,12950.0,0
O091350,P00979,1,6560.0,10
O091350,P00569,2,18500.0,10
O091350,P00184,1,7240.0,20
O091351,P00121,1,75830.0,10
O091351,P00879,1,3280.0,10
O091351,P00094,1,20350.0,0
O091351,P00516,3,610.0,10
O091352,P00432,3,9340.0,0
O091352,P00500,2,11530.0,10
O091353,P00211,2,22450.0,25
O091354,P00629,2,66780.0,10
O091355,P00297,1,2780.0,20
O091356,P00914,1,1320.0,5
O091356,P00756,3,10240.0,20
O091357,P00386,1,1680.0,0
O091358,P00779,1,17970.0,10
O091358,P00137,2,620.0,20
O091358,P00364,2,1110.0,20
O091358,P00223,1,72980.0,5
O091359,P01000,1,2110.0,25
O091359,P00433,1,2980.0,0
O091359,P00173,1,15010.0,10
O091360,P00027,2,670.0,15
O091361,P00117,2,78290.0,0
O091361,P00052,1,3140.0,0
O091362,P00900,2,20860.0,10
O091362,P00993,3,6530.0,10
O091362,P00518,1,570.0,10
O091363,P00412,1,2790.0,15
O091363,P00897,1,3090.0,0
O091364,P00511,1,5730.0,10
O091364,P00095,2,2080.0,15
O091364,P00046,1,1330.0,15
O091364,P00901,1,250.0,0
O091364,P00964,2,900.0,10
O091365,P00216,1,28370.0,10
O091365,P00642,2,22320.0,0
O091365,P00869,1,22980.0,10
O091365,P00234,1,15660.0,20
O091365,P00075,2,4040.0,5
O091366,P00829,1,22370.0,15
O091366,P00251,1,14870.0,25
O091366,P00125,4,33380.0,0
O091366,P00660,2,24310.0,0
O091367,P00039,1,2880.0,15
O091367,P00947,1,9240.0,10
O091368,P00477,1,300.0,0
O091368,P00772,1,30600.0,20
O091369,P00818,1,72390.0,0
O091369,P00763,4,14130.0,0
O091369,P00340,1,900.0,15
O091370,P00526,1,2210.0,0
O091370,P00461,2,1870.0,10
O091371,P00214,1,19700.0,0
O091371,P00234,1,15660.0,20
O091371,P00934,1,11190.0,0
O091371,P00732,2,17650.0,10
O091372,P00575,1,7030.0,5
O091372,P00595,3,24570.0,25
O091372,P00523,1,5850.0,0
O091372,P00170,1,8410.0,10
